LocationID,FacilityName,Address,City,State,ZIPCode,PhoneNumber
1001191,HOMESTEAD HOSPITAL,NULL,NULL,NULL,NULL,3346843655
1001192,PALMS OF PASADENA HOSPITAL,NULL,NULL,NULL,NULL,3346843655
1001193,MORTON PLANT HOSPITAL,NULL,NULL,NULL,NULL,3346843655
1001194,TAMPA GENERAL HOSPITAL,NULL,NULL,NULL,NULL,3346843655
1001195,LAKESIDE MEDICAL CENTER,NULL,NULL,NULL,NULL,3346843655
1001196,AVENTURA HOSPITAL AND MEDICAL CENTER,NULL,NULL,NULL,NULL,3346843655
1001197,SOUTH FLORIDA BAPTIST HOSPITAL,NULL,NULL,NULL,NULL,3346843655
1001198,ED FRASER MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,3346843655
1001199,TALLAHASSEE MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,3346843655
1001200,HEART OF FLORIDA REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,3346843655
1001201,BAPTIST MEDICAL CENTER - NASSAU,NULL,NULL,NULL,NULL,3346843655
1001202,JACKSON HOSPITAL,NULL,NULL,NULL,NULL,3346843655
1001203,LOWER KEYS MEDICAL CENTER,NULL,NULL,NULL,NULL,3346843655
1001204,MAYO CLINIC,NULL,NULL,NULL,NULL,3346843655
1001205,SOUTH MIAMI HOSPITAL,NULL,NULL,NULL,NULL,2563297100
1001206,LAKE CITY MEDICAL CENTER,NULL,NULL,NULL,NULL,2563297100
1001207,LAKELAND REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2563297100
1001208,CENTRAL FLORIDA REGIONAL HOSPITAL,NULL,NULL,NULL,NULL,2563297100
1001209,DOCTORS HOSPITAL OF SARASOTA,NULL,NULL,NULL,NULL,2563297100
1001210,PLANTATION GENERAL HOSPITAL,NULL,NULL,NULL,NULL,2563297100
1001211,BOCA RATON REGIONAL HOSPITAL,NULL,NULL,NULL,NULL,2563297100
1001212,FLORIDA HOSPITAL TAMPA,NULL,NULL,NULL,NULL,2563297100
1001213,DESOTO MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2563297100
1001214,PALM BEACH GARDENS MEDICAL CENTER,NULL,NULL,NULL,NULL,2563297100
1001215,CAPE CANAVERAL HOSPITAL,NULL,NULL,NULL,NULL,2563297100
1001216,MEMORIAL HOSPITAL JACKSONVILLE,NULL,NULL,NULL,NULL,2563297100
1001217,ST PETERSBURG GENERAL HOSPITAL,NULL,NULL,NULL,NULL,2563297100
1001218,LARKIN COMMUNITY HOSPITAL,NULL,NULL,NULL,NULL,2563297100
1001219,CORAL GABLES HOSPITAL,NULL,NULL,NULL,NULL,2563297100
1001220,PALMETTO GENERAL HOSPITAL,NULL,NULL,NULL,NULL,2563297100
1001221,MEDICAL CENTER OF TRINITY,NULL,NULL,NULL,NULL,2563297100
1001222,BROWARD HEALTH IMPERIAL POINT,NULL,NULL,NULL,NULL,2563297100
1001223,NORTH FLORIDA REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2563297100
1001224,MEMORIAL HOSPITAL OF TAMPA,NULL,NULL,NULL,NULL,2563297100
1001225,KENDALL REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2563297100
1001226,BAYFRONT HEALTH DADE CITY,NULL,NULL,NULL,NULL,2563297100
1001227,OCALA REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2563297100
1001228,BLAKE MEDICAL CENTER,NULL,NULL,NULL,NULL,2563297100
1001229,SEBASTIAN RIVER MEDICAL CENTER,NULL,NULL,NULL,NULL,2563297100
1001230,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM,NULL,NULL,NULL,NULL,2563297100
1001231,FORT WALTON BEACH MEDICAL CENTER,NULL,NULL,NULL,NULL,2563297100
1001232,UNIVERSITY HOSPITAL AND MEDICAL CENTER,NULL,NULL,NULL,NULL,2563297100
1001233,ORANGE PARK MEDICAL CENTER,NULL,NULL,NULL,NULL,2563297100
1001234,WESTSIDE REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2563297100
1001235,MEMORIAL HOSPITAL PEMBROKE,NULL,NULL,NULL,NULL,2563297100
1001236,WEST FLORIDA HOSPITAL,NULL,NULL,NULL,NULL,2563297100
1001237,PUTNAM COMMUNITY MEDICAL CENTER,NULL,NULL,NULL,NULL,2563297100
1001238,WEST PALM HOSPITAL,NULL,NULL,NULL,NULL,2563297100
1001239,FAWCETT MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2563297100
1001240,NORTHSIDE HOSPITAL,NULL,NULL,NULL,NULL,2563297100
1001241,ANNE BATES LEACH EYE HOSPITAL,NULL,NULL,NULL,NULL,2563297100
1001242,GULF COAST REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2563297100
1001243,BRANDON REGIONAL HOSPITAL,NULL,NULL,NULL,NULL,2563297100
1001244,CAPE CORAL HOSPITAL,NULL,NULL,NULL,NULL,2563297100
1001245,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,NULL,NULL,NULL,NULL,2563297100
1001246,LARGO MEDICAL CENTER,NULL,NULL,NULL,NULL,2563297100
1001247,SEVEN RIVERS REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2563297100
1001248,RAULERSON HOSPITAL,NULL,NULL,NULL,NULL,2563297100
1001249,JUPITER MEDICAL CENTER,NULL,NULL,NULL,NULL,2563297100
1001250,CAPITAL REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2563297100
1001251,TAMPA COMMUNITY HOSPITAL,NULL,NULL,NULL,NULL,2563297100
1001252,REGIONAL MEDICAL CENTER BAYONET POINT,NULL,NULL,NULL,NULL,2563297100
1001253,DELRAY MEDICAL CENTER,NULL,NULL,NULL,NULL,2563297100
1001254,SOUTH BAY HOSPITAL,NULL,NULL,NULL,NULL,2563297100
1001255,ST LUCIE MEDICAL CENTER,NULL,NULL,NULL,NULL,2563297100
1001256,OAK HILL HOSPITAL,NULL,NULL,NULL,NULL,2563297100
1001257,MEASE COUNTRYSIDE HOSPITAL,NULL,NULL,NULL,NULL,2563297100
1001258,GULF BREEZE HOSPITAL,NULL,NULL,NULL,NULL,2563297100
1001259,ENGLEWOOD COMMUNITY HOSPITAL,NULL,NULL,NULL,NULL,2563297100
1001260,WEST BOCA MEDICAL CENTER,NULL,NULL,NULL,NULL,3346887271
1001261,PALMS WEST HOSPITAL,NULL,NULL,NULL,NULL,3346887271
1001262,WELLINGTON REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,3346887271
1001263,BROWARD HEALTH CORAL SPRINGS,NULL,NULL,NULL,NULL,3346887271
1001264,DOUGLAS GARDENS HOSPITAL,NULL,NULL,NULL,NULL,3346887271
1001265,MEMORIAL HOSPITAL WEST,NULL,NULL,NULL,NULL,3346887271
1001266,WESTCHESTER GENERAL HOSPITAL,NULL,NULL,NULL,NULL,3346887271
1001267,MEMORIAL HOSPITAL MIRAMAR,NULL,NULL,NULL,NULL,3346887271
1001268,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,NULL,NULL,NULL,NULL,3346887271
1001269,CLEVELAND CLINIC HOSPITAL,NULL,NULL,NULL,NULL,3346887271
1001270,"VILLAGES REGIONAL HOSPITAL, THE",NULL,NULL,NULL,NULL,3346887271
1001271,WUESTHOFF MEDICAL CENTER-MELBOURNE,NULL,NULL,NULL,NULL,3346887271
1001272,SACRED HEART HOSPITAL ON THE EMERALD COAST,NULL,NULL,NULL,NULL,3346887271
1001273,DOCTORS HOSPITAL,NULL,NULL,NULL,NULL,3346887271
1001274,FLORIDA STATE HOSPITAL UNIT 31 MED,NULL,NULL,NULL,NULL,3346887271
1001275,LAKEWOOD RANCH MEDICAL CENTER,NULL,NULL,NULL,NULL,3346887271
1001276,ST CLOUD REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,3346887271
1001277,ST VINCENT'S MEDICAL CENTER SOUTHSIDE,NULL,NULL,NULL,NULL,3346887271
1001278,SACRED HEART HOSPITAL ON THE GULF,NULL,NULL,NULL,NULL,3346887271
1001279,WEST KENDALL BAPTIST HOSPITAL,NULL,NULL,NULL,NULL,3346887271
1001280,VIERA HOSPITAL,NULL,NULL,NULL,NULL,3346887271
1001281,PALM BAY HOSPITAL,NULL,NULL,NULL,NULL,3346887271
1001282,FLORIDA HOSPITAL WESLEY CHAPEL,NULL,NULL,NULL,NULL,3346887271
1001283,POINCIANA MEDICAL CENTER,NULL,NULL,NULL,NULL,3346887271
1001284,ST VINCENTS MEDICAL CENTER - CLAY COUNTY,NULL,NULL,NULL,NULL,3346887271
1001285,REGIONAL GENERAL HOSPITAL WILLISTON,NULL,NULL,NULL,NULL,3346887271
1001286,FLORIDA HOSPITAL WAUCHULA,NULL,NULL,NULL,NULL,3346887271
1001287,SHANDS LIVE OAK REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,3346887271
1001288,CAMPBELLTON-GRACEVILLE HOSPITAL,NULL,NULL,NULL,NULL,3346887271
1001289,LAKE BUTLER HOSPITAL,NULL,NULL,NULL,NULL,3346887271
1001290,CALHOUN-LIBERTY HOSPITAL,NULL,NULL,NULL,NULL,3346887271
1001291,GEORGE E WEEMS MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,3346887271
1001292,DOCTORS MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,3346887271
1001293,NORTHWEST FLORIDA COMMUNITY HOSPITAL,NULL,NULL,NULL,NULL,3346887271
1001294,HENDRY REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,3346887271
1001295,SHANDS STARKE REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,3346887271
1001296,MADISON COUNTY MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,3346887271
1001297,FISHERMEN'S HOSPITAL,NULL,NULL,NULL,NULL,3346887271
1001298,MARINERS HOSPITAL,NULL,NULL,NULL,NULL,3346887271
1001299,"ALL CHILDREN'S HOSPITAL, INC",NULL,NULL,NULL,NULL,3346887271
1001300,NICKLAUS CHILDREN'S HOSPITAL,NULL,NULL,NULL,NULL,3346887271
1001301,SHRINERS HOSPITALS FOR CHILDREN-TAMPA,NULL,NULL,NULL,NULL,3346887271
1001302,NEMOURS CHILDREN'S HOSPITAL,NULL,NULL,NULL,NULL,3346887271
1001303,HAMILTON MEDICAL CENTER,NULL,NULL,NULL,NULL,3346887271
1001304,UPSON REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,3346887271
1001305,"MAYO CLINIC HEALTH SYSTEM IN WAYCROSS, INC",NULL,NULL,NULL,NULL,3346887271
1001306,HUTCHESON MEDICAL CENTER,NULL,NULL,NULL,NULL,3346887271
1001307,NORTHSIDE HOSPITAL FORSYTH,NULL,NULL,NULL,NULL,3346887271
1001308,ST MARY'S HOSPITAL,NULL,NULL,NULL,NULL,3346887271
1001309,PHOEBE PUTNEY MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,3346887271
1001310,NORTHSIDE HOSPITAL CHEROKEE,NULL,NULL,NULL,NULL,3346887271
1001311,EMORY UNIVERSITY HOSPITAL,NULL,NULL,NULL,NULL,3346887271
1001312,TANNER MEDICAL CENTER - CARROLLTON,NULL,NULL,NULL,NULL,3346887271
1001313,TANNER MEDICAL CENTER VILLA RICA,NULL,NULL,NULL,NULL,3346887271
1001314,WELLSTAR WEST GEORGIA MEDICAL CENTER,NULL,NULL,NULL,NULL,3346887271
1001315,PIEDMONT NEWTON HOSPITAL,NULL,NULL,NULL,NULL,2563542131
1001316,GORDON HOSPITAL,NULL,NULL,NULL,NULL,2563542131
1001317,CANDLER HOSPITAL,NULL,NULL,NULL,NULL,2563542131
1001318,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS,NULL,NULL,NULL,NULL,2563542131
1001319,ELBERT MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2563542131
1001320,"ST MARY'S SACRED HEART HOSPITAL, INC",NULL,NULL,NULL,NULL,2563542131
1001321,UNIVERSITY HOSPITAL,NULL,NULL,NULL,NULL,2563542131
1001322,"NORTHEAST GEORGIA MEDICAL CENTER, INC",NULL,NULL,NULL,NULL,2563542131
1001323,CARTERSVILLE MEDICAL CENTER,NULL,NULL,NULL,NULL,2563542131
1001324,WELLSTAR SPALDING REGIONAL HOSPITAL,NULL,NULL,NULL,NULL,2563542131
1001327,WELLSTAR KENNESTONE HOSPITAL,NULL,NULL,NULL,NULL,2563542131
1001328,"MEMORIAL HEALTH UNIV MED CEN, INC",NULL,NULL,NULL,NULL,2563542131
1001329,JOHN D ARCHBOLD MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2563542131
1001330,TRINITY HOSPITAL OF AUGUSTA,NULL,NULL,NULL,NULL,2563542131
1001331,NORTHRIDGE MEDICAL CENTER,NULL,NULL,NULL,NULL,2563542131
1001332,HABERSHAM COUNTY MEDICAL CTR,NULL,NULL,NULL,NULL,2563542131
1001333,WELLSTAR PAULDING HOSPITAL,NULL,NULL,NULL,NULL,2563542131
1001334,ST JOSEPH'S HOSPITAL - SAVANNAH,NULL,NULL,NULL,NULL,2563542131
1001335,PHOEBE SUMTER MEDICAL CENTER,NULL,NULL,NULL,NULL,2563542131
1001336,BARROW REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2563542131
1001337,CLEARVIEW  REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2563542131
1001338,MURRAY MEDICAL CENTER,NULL,NULL,NULL,NULL,2563542131
1001339,UNION GENERAL HOSPITAL,NULL,NULL,NULL,NULL,2563542131
1001340,FLOYD MEDICAL CENTER,NULL,NULL,NULL,NULL,2563542131
1001341,MIDTOWN MEDICAL CENTER,NULL,NULL,NULL,NULL,2563542131
1001342,HOUSTON MEDICAL CENTER,NULL,NULL,NULL,NULL,2563542131
1001343,APPLING HOSPITAL,NULL,NULL,NULL,NULL,2563542131
1001344,DORMINY MEDICAL CENTER,NULL,NULL,NULL,NULL,2563542131
1001345,PIEDMONT ATHENS REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2563542131
1001346,EAST GEORGIA REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2563542131
1001347,DEKALB MEDICAL CENTER,NULL,NULL,NULL,NULL,2563542131
1001348,EMORY UNIVERSITY HOSPITAL MIDTOWN,NULL,NULL,NULL,NULL,2563542131
1001349,GRADY MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2563542131
1001350,"SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC",NULL,NULL,NULL,NULL,2563542131
1001351,PIEDMONT HOSPITAL,NULL,NULL,NULL,NULL,2563542131
1001352,WASHINGTON COUNTY REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2563542131
1001353,GWINNETT MEDICAL CENTER,NULL,NULL,NULL,NULL,2563542131
1001354,COFFEE REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2563542131
1001355,ROCKDALE MEDICAL CENTER,NULL,NULL,NULL,NULL,2563542131
1001356,DODGE COUNTY HOSPITAL,NULL,NULL,NULL,NULL,2563542131
1001357,TIFT REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2563542131
1001358,JEFFERSON HOSPITAL,NULL,NULL,NULL,NULL,2563542131
1001359,COOK  MEDICAL CENTER  A CAMPUS OF TIFT REG MED CTR,NULL,NULL,NULL,NULL,2563542131
1001360,CRISP REGIONAL HOSPITAL,NULL,NULL,NULL,NULL,2563542131
1001361,COLQUITT REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2563542131
1001362,"MEDICAL CENTER, NAVICENT HEALTH (THE)",NULL,NULL,NULL,NULL,2563542131
1001363,UNIVERSITY HOSPITAL MCDUFFIE,NULL,NULL,NULL,NULL,2563542131
1001364,BURKE MEDICAL CENTER,NULL,NULL,NULL,NULL,2563542131
1001365,WELLSTAR ATLANTA MEDICAL CENTER,NULL,NULL,NULL,NULL,2563542131
1001366,GRADY GENERAL HOSPITAL,NULL,NULL,NULL,NULL,2563542131
1001367,SOUTH GEORGIA MEDICAL CENTER,NULL,NULL,NULL,NULL,2563542131
1001368,WAYNE MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2563542131
1001369,FAIRVIEW PARK HOSPITAL,NULL,NULL,NULL,NULL,2563542131
1001370,MEADOWS REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2562355121
1001371,IRWIN COUNTY HOSPITAL,NULL,NULL,NULL,NULL,2562355121
1001372,MEMORIAL HOSPITAL AND MANOR,NULL,NULL,NULL,NULL,2562355121
1001373,TAYLOR REGIONAL HOSPITAL,NULL,NULL,NULL,NULL,2562355121
1001374,EVANS MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2562355121
1001375,WELLSTAR COBB HOSPITAL,NULL,NULL,NULL,NULL,2562355121
1001376,SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS,NULL,NULL,NULL,NULL,2562355121
1001377,OCONEE REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2562355121
1001378,PERRY HOSPITAL,NULL,NULL,NULL,NULL,2562355121
1001379,COLISEUM MEDICAL CENTERS,NULL,NULL,NULL,NULL,2562355121
1001380,SOUTHERN REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2562355121
1001381,REDMOND REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2562355121
1001382,WELLSTAR DOUGLAS HOSPITAL,NULL,NULL,NULL,NULL,2562355121
1001383,CHESTATEE REGIONAL HOSPITAL,NULL,NULL,NULL,NULL,2562355121
1001384,FANNIN REGIONAL HOSPITAL,NULL,NULL,NULL,NULL,2562355121
1001385,FLINT RIVER COMMUNITY HOSPITAL,NULL,NULL,NULL,NULL,2562355121
1001386,PIEDMONT HENRY HOSPITAL,NULL,NULL,NULL,NULL,2562355121
1001387,EASTSIDE MEDICAL CENTER,NULL,NULL,NULL,NULL,2562355121
1001388,DONALSONVILLE HOSPITAL INC,NULL,NULL,NULL,NULL,2562355121
1001389,WELLSTAR NORTH FULTON HOSPITAL,NULL,NULL,NULL,NULL,2562355121
1001390,NORTHSIDE MEDICAL CENTER,NULL,NULL,NULL,NULL,2562355121
1001391,COLISEUM NORTHSIDE HOSPITAL,NULL,NULL,NULL,NULL,2562355121
1001392,NORTH GEORGIA MEDICAL CENTER,NULL,NULL,NULL,NULL,2562355121
1001393,TURNING POINT HOSPITAL,NULL,NULL,NULL,NULL,2562355121
1001394,PIEDMONT FAYETTE HOSPITAL,NULL,NULL,NULL,NULL,2562355121
1001395,PIEDMONT MOUNTAINSIDE HOSPITAL INC,NULL,NULL,NULL,NULL,2562355121
1001396,DEKALB MEDICAL CENTER AT HILLANDALE,NULL,NULL,NULL,NULL,2562355121
1001397,"PIEDMONT NEWNAN HOSPITAL, INC",NULL,NULL,NULL,NULL,2562355121
1001398,EMORY JOHNS CREEK HOSPITAL,NULL,NULL,NULL,NULL,2562355121
1001399,SOUTHEASTERN REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2562355121
1001400,SGMC BERRIEN CAMPUS,NULL,NULL,NULL,NULL,2562355121
1001401,SOUTHWEST GEORGIA REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2562355121
1001402,BLECKLEY MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2562355121
1001403,JASPER MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2562355121
1001404,MORGAN MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2562355121
1001405,MILLER COUNTY HOSPITAL,NULL,NULL,NULL,NULL,2562355121
1001406,EFFINGHAM HEALTH SYSTEM,NULL,NULL,NULL,NULL,2562355121
1001407,CLINCH MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2562355121
1001408,"MEDICAL CENTER OF PEACH COUNTY, NAVICENT HEALTH",NULL,NULL,NULL,NULL,2562355121
1001409,OPTIM MEDICAL CENTER - JENKINS,NULL,NULL,NULL,NULL,2562355121
1001410,OPTIM MEDICAL CENTER - SCREVEN,NULL,NULL,NULL,NULL,2562355121
1001412,PIONEER COMMUNITY HOSPITAL OF EARLY,NULL,NULL,NULL,NULL,2562355121
1001413,WARM SPRINGS MEDICAL CENTER,NULL,NULL,NULL,NULL,2562355121
1001414,WELLSTAR SYLVAN GROVE HOSPITAL,NULL,NULL,NULL,NULL,2562355121
1001415,HIGGINS GENERAL HOSPITAL,NULL,NULL,NULL,NULL,2562355121
1001416,OPTIM MEDICAL CENTER - TATTNALL,NULL,NULL,NULL,NULL,2562355121
1001417,CHATUGE REGIONAL HOSPITAL,NULL,NULL,NULL,NULL,2562355121
1001418,WILLS MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2562355121
1001420,BACON COUNTY HOSPITAL,NULL,NULL,NULL,NULL,2562355121
1001421,PHOEBE WORTH MEDICAL CENTER,NULL,NULL,NULL,NULL,2562355121
1001422,ST MARY'S GOOD SAMARITAN HOSPITAL,NULL,NULL,NULL,NULL,2562355121
1001423,POLK MEDICAL CENTER,NULL,NULL,NULL,NULL,2562355121
1001424,MITCHELL COUNTY HOSPITAL,NULL,NULL,NULL,NULL,2562355121
1001425,BROOKS COUNTY HOSPITAL,NULL,NULL,NULL,NULL,2562339292
1001426,JEFF DAVIS HOSPITAL,NULL,NULL,NULL,NULL,2562339292
1001427,CANDLER COUNTY HOSPITAL,NULL,NULL,NULL,NULL,2562339292
1001428,LIBERTY REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2562339292
1001429,MOUNTAIN LAKES MEDICAL CENTER,NULL,NULL,NULL,NULL,2562339292
1001430,CHILDREN'S HEALTHCARE OF ATLANTA AT EGLESTON,NULL,NULL,NULL,NULL,2562339292
1001431,CHILDRENS HEALTHCARE OF ATLANTA AT SCOTTISH RITE,NULL,NULL,NULL,NULL,2562339292
1001432,THE QUEENS MEDICAL CENTER,NULL,NULL,NULL,NULL,2562339292
1001433,MAUI MEMORIAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2562339292
1001434,WAHIAWA GENERAL HOSPITAL,NULL,NULL,NULL,NULL,2562339292
1001435,HILO MEDICAL CENTER,NULL,NULL,NULL,NULL,2562339292
1001436,CASTLE MEDICAL CENTER,NULL,NULL,NULL,NULL,2562339292
1001437,KUAKINI MEDICAL CENTER,NULL,NULL,NULL,NULL,2562339292
1001438,WILCOX MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2562339292
1001439,KONA COMMUNITY HOSPITAL,NULL,NULL,NULL,NULL,2562339292
1001440,STRAUB CLINIC AND HOSPITAL,NULL,NULL,NULL,NULL,2562339292
1001441,PALI MOMI MEDICAL CENTER,NULL,NULL,NULL,NULL,2562339292
1001442,NORTH HAWAII COMMUNITY HOSPITAL,NULL,NULL,NULL,NULL,2562339292
1001443,KAUAI VETERANS MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2562339292
1001444,KAU HOSPITAL,NULL,NULL,NULL,NULL,2562339292
1001445,KOHALA HOSPITAL,NULL,NULL,NULL,NULL,2562339292
1001446,MOLOKAI GENERAL HOSPITAL,NULL,NULL,NULL,NULL,2562339292
1001447,KAHUKU MEDICAL CENTER,NULL,NULL,NULL,NULL,2562339292
1001448,LANAI COMMUNITY HOSPITAL,NULL,NULL,NULL,NULL,2562339292
1001449,SAMUEL MAHELONA MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2562339292
1001450,HALE HO'OLA HAMAKUA,NULL,NULL,NULL,NULL,2562339292
1001451,KULA HOSPITAL,NULL,NULL,NULL,NULL,2562339292
1001452,KAPIOLANI MEDICAL CENTER FOR WOMEN & CHILDREN,NULL,NULL,NULL,NULL,2562339292
1001453,SHRINERS HOSPITAL FOR CHILDREN,NULL,NULL,NULL,NULL,2562339292
1001454,ST LUKE'S MAGIC VALLEY RMC,NULL,NULL,NULL,NULL,2562339292
1001455,ST JOSEPH REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2562339292
1001456,ST LUKE'S REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2562339292
1001457,ST ALPHONSUS REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2562339292
1001458,SAINT ALPHONSUS MEDICAL CENTER - NAMPA,NULL,NULL,NULL,NULL,2562339292
1001459,WEST VALLEY MEDICAL CENTER,NULL,NULL,NULL,NULL,2562339292
1001460,EASTERN IDAHO REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2562339292
1001461,MADISON MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2562339292
1001462,PORTNEUF MEDICAL CENTER,NULL,NULL,NULL,NULL,2562339292
1001463,KOOTENAI HEALTH,NULL,NULL,NULL,NULL,2562339292
1001464,TREASURE VALLEY HOSPITAL,NULL,NULL,NULL,NULL,2562339292
1001465,MOUNTAIN VIEW HOSPITAL,NULL,NULL,NULL,NULL,2562339292
1001466,NORTHWEST SPECIALTY HOSPITAL,NULL,NULL,NULL,NULL,2562339292
1001467,IDAHO DOCTORS HOSPITAL,NULL,NULL,NULL,NULL,2562339292
1001468,BOUNDARY COMMUNITY HOSPITAL,NULL,NULL,NULL,NULL,2562339292
1001469,NORTH CANYON MEDICAL CENTER,NULL,NULL,NULL,NULL,2562339292
1001470,NELL J REDFIELD MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2562339292
1001471,HARMS MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2562339292
1001472,STEELE MEMORIAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2562339292
1001473,WEISER MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2562339292
1001474,CASCADE MEDICAL CENTER,NULL,NULL,NULL,NULL,2562339292
1001475,CARIBOU MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2562339292
1001476,ST LUKE'S JEROME,NULL,NULL,NULL,NULL,2562339292
1001477,ST LUKE'S ELMORE MEDICAL CENTER,NULL,NULL,NULL,NULL,2562339292
1001478,ST LUKE'S MCCALL,NULL,NULL,NULL,NULL,2562339292
1001479,TETON VALLEY HOSPITAL,NULL,NULL,NULL,NULL,2562339292
1001480,SHOSHONE MEDICAL CENTER,NULL,NULL,NULL,NULL,2519493400
1001481,SYRINGA GENERAL HOSPITAL,NULL,NULL,NULL,NULL,2519493400
1001482,BEAR LAKE MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2519493400
1001483,BENEWAH COMMUNITY HOSPITAL,NULL,NULL,NULL,NULL,2519493400
1001484,VALOR HEALTH,NULL,NULL,NULL,NULL,2519493400
1001485,MINIDOKA MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2519493400
1001486,CLEARWATER VALLEY HOSPITAL & CLINICS,NULL,NULL,NULL,NULL,2519493400
1001487,FRANKLIN COUNTY MEDICAL CENTER,NULL,NULL,NULL,NULL,2519493400
1001488,ST LUKE'S WOOD RIVER MEDICAL CENTER,NULL,NULL,NULL,NULL,2519493400
1001489,LOST RIVERS HOSPITAL,NULL,NULL,NULL,NULL,2519493400
1001490,BINGHAM MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2519493400
1001491,CASSIA REGIONAL MEDICAL CENTER,NULL,NULL,NULL,NULL,2519493400
1001492,GRITMAN MEDICAL CENTER,NULL,NULL,NULL,NULL,2519493400
1001493,BONNER GENERAL HOSPITAL,NULL,NULL,NULL,NULL,2519493400
1001494,GRAHAM HOSPITAL ASSOCIATION,NULL,NULL,NULL,NULL,2519493400
1001495,ALTON MEMORIAL HOSPITAL,NULL,NULL,NULL,NULL,2519493400
1001496,PRESENCE SAINT JOSEPH MEDICAL CENTER,NULL,NULL,NULL,NULL,2519493400
